"","gene_index","negative_log_likelihood","mu","k1","k2","t0","phi","sd","alpha","beta","t0_lower","t0_upper","t0_std","k1_lower","k1_upper","k1_std","k2_lower","k2_upper","k2_std","mu_lower","mu_upper","mu_std","Fisher","Transform","Design_para"
"101","GYG",84178.7081078644,4.32381563869929,0.115210186385001,6.89744652104978,0.597962225981894,NA,NA,NA,NA,0.525,0.67,0.0369930536455472,-0.295,0.525,0.20908790951301,3.253,10.541,1.85919539661489,4.165,4.482,0.0808753646647979,"Non-singular",1,NA
"102","FCGR2B",54886.823705617,6.10424267891349,0.136085984798074,4.98356117839152,0.347083652471011,NA,NA,NA,NA,0.303,0.391,0.0223338663159755,-1.239,1.511,0.701554761478972,3.977,5.99,0.513625498602535,5.89,6.318,0.109264082562143,"Non-singular",0,NA
"103","EBI3",104857.226307614,4.665492753043,0.98540120697443,30.1454259173675,0.616321437853243,NA,NA,NA,NA,0.589,0.643,0.0137580461079838,0.553,1.417,0.220432365225812,21.37,38.921,4.4771622560364,4.504,4.827,0.0822407291323889,"Non-singular",1,NA
"104","ATP6V0D2",53065.4041163619,5.9571664634569,3.33423435231026,3.01594127339397,0.373087439569876,NA,NA,NA,NA,0.323,0.423,0.0255621524897678,1.18,5.489,1.09931447719117,2.306,3.725,0.361978159194412,5.789,6.126,0.0859966306522543,"Non-singular",0,NA
"105","AK041746",85662.2176263675,7.82963038915019,0.198664140195525,12.9325377695943,0.54969062107456,NA,NA,NA,NA,0.526,0.574,0.0121802179542111,-0.097,0.494,0.150655883693049,10.563,15.302,1.20895608334186,7.659,8,0.0868597658067948,"Non-singular",1,NA
"106","AF251705",47209.3072843064,5.48744736494175,2.15519827842813,1.57504355749934,0.239022270184227,NA,NA,NA,NA,0.144,0.334,0.048682473347079,-3.409,7.719,2.83866618207091,1.075,2.075,0.25527253591585,5.273,5.702,0.109462641371862,"Non-singular",0,NA
"107","PLAUR",38991.3933898498,6.40272893276446,20.6466397462951,2.84915468746171,0.219292508435995,NA,NA,NA,NA,0.187,0.251,0.0163724504992363,7.303,33.991,6.80819048469976,2.462,3.236,0.197335202629571,6.219,6.587,0.0937834777363316,"Non-singular",0,NA
"108","GLIPR2",122887.641456803,5.81565912672307,1.12490920964425,12.2093669452311,0.563233538306363,NA,NA,NA,NA,0.532,0.595,0.0160541670914122,0.645,1.605,0.244939616117794,9.239,15.18,1.51570394693046,5.654,5.977,0.0824412942795129,"Non-singular",1,NA
"109","GPNMB",53393.3244207261,5.91896127662104,6.11781490291601,2.77146164152075,0.299584492560317,NA,NA,NA,NA,0.253,0.346,0.0237722609553288,1.621,10.615,2.29448108988664,2.223,3.32,0.279627792448974,5.74,6.098,0.0915278075453167,"Non-singular",0,NA
"110","CAR4",41189.4635013875,4.2008636153042,0.51772689013704,2.54159407216598,0.336594596268335,NA,NA,NA,NA,0.238,0.435,0.050226410518126,-1.824,2.86,1.19491295693715,1.552,3.531,0.504823073570748,3.998,4.404,0.103733103072293,"Non-singular",0,NA
"111","TMEM37",73379.3815426771,6.89839541576966,33.3550238240337,0.0169306889257022,0.482880069830128,NA,NA,NA,NA,0.465,0.5,0.00887369945518065,26.349,40.361,3.57466405594792,-0.25,0.284,0.136015502954804,6.723,7.074,0.0894581704474969,"Non-singular",1,NA
"112","SLAMF7",90875.6664271268,6.99543172549453,0.507830848174998,49.7703732506601,0.984089476487696,NA,NA,NA,NA,0.72,1.248,0.134535976663706,0.203,0.813,0.155749013505567,-1946.229,2045.77,1018.36708293061,6.636,7.355,0.183628111577381,"Non-singular",0,NA
"113","LY86",56640.1914670432,4.39615790937191,12.1463052112088,0.0341555868275701,0.239408036673107,NA,NA,NA,NA,0.147,0.332,0.047373624565962,-4.098,28.391,8.28797694211261,-0.125,0.193,0.0810083159088096,4.249,4.544,0.0752079865667169,"Non-singular",0,NA
"114","PRDX5",98476.5872124962,7.36357125676344,0.455531858402183,18.2916081419217,0.669619102113279,NA,NA,NA,NA,0.643,0.696,0.0135002145538374,0.252,0.659,0.103831698455982,13.278,23.305,2.55783972375334,7.205,7.522,0.0810548306138578,"Non-singular",0,NA
"115","SERPINB9",121613.194084294,7.90396608054029,0.0302468413297903,-59.3898470924479,0.499811338941487,NA,NA,NA,NA,0.497,0.502,0.00131159520906653,-0.262,0.323,0.149194170449921,-61.736,-57.043,1.1971659528589,7.843,7.965,0.0312728534908045,"Non-singular",1,NA
"116","PLP2",74723.7249519457,6.20149344126076,18.8450784248301,1.31171992401912,0.185679102529712,NA,NA,NA,NA,0.133,0.239,0.0270951997439979,-0.528,38.218,9.88405123416561,1.059,1.565,0.129004098469324,6.028,6.375,0.0884236066080553,"Non-singular",0,NA
"117","EAR11",42854.8723456957,4.96996037235475,17.1283826172265,2.69319946645211,0.249278340171629,NA,NA,NA,NA,0.209,0.29,0.0207437378900523,4.748,29.509,6.31655867449371,2.216,3.171,0.243527432150348,4.798,5.142,0.0879311960645274,"Non-singular",0,NA
"118","CD48",91739.992681103,4.57428721219873,3.02559735903214,21.3148610815253,0.731089549641433,NA,NA,NA,NA,0.698,0.764,0.0168864448501328,2.446,3.605,0.295756876795897,11.728,30.902,4.89124856451282,4.404,4.745,0.0869491415127793,"Non-singular",1,NA
"119","MCA32",62842.0507188248,5.06150501559285,0.162531455107491,22.3294178659476,0.739567737802662,NA,NA,NA,NA,0.703,0.777,0.0188949521646425,-0.042,0.367,0.104146005032339,11.586,33.073,5.48127718858231,4.904,5.219,0.0804590978816081,"Non-singular",0,NA
"120","ID3",29506.375051556,3.80000863574307,10.5180166216006,0.873760730298691,0.0742545203793871,NA,NA,NA,NA,-0.223,0.372,0.151731141401215,-130.199,151.235,71.7942656011929,0.292,1.455,0.296741735774708,3.412,4.188,0.197902971200425,"Non-singular",0,NA
"121","FPR1",38304.5107877984,4.40646434154664,11.4413862064949,5.22145289567393,0.370825648361872,NA,NA,NA,NA,0.335,0.406,0.0181541130581459,6.48,16.403,2.53124717666465,4.189,6.254,0.526832714193081,4.241,4.572,0.0842900285273473,"Non-singular",0,NA
"122","AY096003",68268.07269051,5.41645679442025,0.215998289251926,0.875933035453313,0.933392575645651,NA,NA,NA,NA,0.251,1.616,0.348383148287322,-0.143,0.575,0.183348714704881,-59.075,60.827,30.5871493985799,5.127,5.706,0.14774730195942,"Non-singular",0,NA
"123","H2-DMB1",54267.8851279004,4.13050122622894,3.81083623796026,4.48699572113351,0.605149861893321,NA,NA,NA,NA,0.548,0.662,0.0291345403437441,2.519,5.103,0.659024378505289,2.196,6.778,1.16872082178559,3.972,4.289,0.0806714802149559,"Non-singular",1,NA
"124","PF4",37181.6405536884,3.47690034926186,0.207711264611782,23.5624651587441,0.650495627676854,NA,NA,NA,NA,0.607,0.694,0.0222626696485368,-0.198,0.614,0.207047420740579,13.127,33.998,5.32429701076021,3.321,3.633,0.0795631205258063,"Non-singular",0,NA
"125","SLPI",30313.1367614026,3.79341819125302,4.39586691188643,3.00531904536045,0.356665516567465,NA,NA,NA,NA,0.286,0.428,0.0361773636041159,0.355,8.436,2.06142402210236,2.037,3.974,0.494076146204083,3.629,3.958,0.0840369962874755,"Non-singular",0,NA
"126","PLA2G7",89622.0218309219,5.98775310354886,0.0110194912843029,-30.1562861029928,0.981263181061161,NA,NA,NA,NA,0.431,1.531,0.280547911286725,-0.062,0.084,0.0370581963903277,-1747.352,1687.04,876.120445145306,5.823,6.153,0.0841128759607292,"Non-singular",0,NA
"127","APOA1BP",128841.556471561,4.37188930861575,0.613471119919156,1.99736067479915,0.478526488614755,NA,NA,NA,NA,0.348,0.609,0.0667284694719825,-0.392,1.619,0.5127843534442,0.639,3.356,0.693042453124596,4.216,4.528,0.0797627655648518,"Non-singular",1,NA
"128","SGK1",55158.7246568841,5.52531056356263,0.123445488448014,7.07609828131935,0.495102776013741,NA,NA,NA,NA,0.451,0.539,0.0226477317411806,-0.424,0.671,0.279156920672241,5.18,8.972,0.967448175058711,5.35,5.701,0.0895367596237943,"Non-singular",0,NA
"129","FPR2",55133.1820449411,5.63205451959385,2.1751017884134,5.26431231644604,0.588142382800579,NA,NA,NA,NA,0.539,0.637,0.0250196786991007,1.455,2.895,0.367390613667253,3.26,7.268,1.022532560256,5.482,5.782,0.0764791909860063,"Non-singular",0,NA
"130","ETFB",72322.7852121736,6.35658386755788,4.30953572404107,0.99451245391333,0.279050776451973,NA,NA,NA,NA,0.198,0.36,0.0412482657213051,-0.751,9.37,2.58201301773191,0.681,1.308,0.159826873922523,6.197,6.516,0.0812722148763314,"Non-singular",0,NA
"131","TIMP1",37727.0249271307,2.95822694454139,0.416796364176483,54.1953186378874,0.969261291076802,NA,NA,NA,NA,0.632,1.307,0.172263099009464,0.046,0.788,0.18914095912123,-1342.599,1450.99,712.650243594942,2.761,3.155,0.100425741651723,"Non-singular",0,NA
"132","IL15",52195.6713603944,6.21165155637444,1.27575398467457,18.6534056218655,0.930203800579669,NA,NA,NA,NA,0.828,1.032,0.0519506288230792,0.909,1.642,0.186923690914616,-66.055,103.361,43.2183937207657,5.948,6.475,0.134519581281032,"Non-singular",0,NA
"133","MS4A6C",55153.7786522264,6.14000556250347,2.96727633207903,23.6932188022521,0.75242322392102,NA,NA,NA,NA,0.728,0.777,0.0124032155247998,2.546,3.388,0.214714582922118,14.996,32.39,4.4372366567416,5.965,6.315,0.089215202943497,"Non-singular",0,NA
"134","LGALS9",66936.2350879567,6.15134025377187,0.358976969707713,1.8779570964712,0.881862602173762,NA,NA,NA,NA,0.574,1.19,0.157017584520088,0.047,0.671,0.159018166017532,-16.881,20.637,9.57071752103545,5.928,6.375,0.113998340154365,"Non-singular",0,NA
"135","DPEP2",63648.3215865794,5.87094598646438,99,0.919388551273778,0.0936505355797018,NA,NA,NA,NA,0.018,0.169,0.0385446947465572,-95.223,293.223,99.0934138266356,0.719,1.12,0.102437423410923,5.666,6.076,0.104710420242764,"Non-singular",0,NA
"136","IRGM1",59211.2086624867,6.26939100342005,1.00142740645614,22.5501553990362,0.930661625550323,NA,NA,NA,NA,0.822,1.04,0.0556858867613327,0.695,1.308,0.156504370757868,-79.087,124.187,51.8554526319654,6.029,6.51,0.122825284189304,"Non-singular",0,NA
"137","LDHA",76075.6227614597,6.7105198788267,15.598198760492,0.381343816073488,0.144782795091289,NA,NA,NA,NA,0.03,0.26,0.0586754134159311,-18.73,49.926,17.514196998614,0.238,0.525,0.0730978246649914,6.544,6.877,0.0850119557096056,"Non-singular",0,NA
"138","CAV1",63349.5754946838,5.56568060007032,2.85971009319438,5.28308263849527,0.581839949574323,NA,NA,NA,NA,0.537,0.627,0.0229307283919944,2.003,3.717,0.437164504397141,3.419,7.147,0.951149923896292,5.414,5.717,0.0773611281562645,"Non-singular",0,NA
"139","STAT4",41844.0241202932,6.73646572350724,1.96187494015663,0.394378610080352,0.268055463956571,NA,NA,NA,NA,0.096,0.44,0.0877589777554696,-2.853,6.776,2.45636569359977,0.145,0.644,0.127322190722809,6.582,6.891,0.0788190949470036,"Non-singular",1,NA
"140","CAR2",47429.6511241094,7.61579107203583,-2.88827770874538,0.00388043783465891,0.0622150871365161,NA,NA,NA,NA,-0.294,0.418,0.181511220526403,-36.868,31.091,17.3364469716785,-0.053,0.06,0.0287693255863445,7.458,7.774,0.080704362581513,"Non-singular",1,NA
"141","PROCR",58878.1464827135,5.96977808873705,5.47779452059056,3.55984613642425,0.670674639107845,NA,NA,NA,NA,0.634,0.708,0.0189239414693093,4.384,6.572,0.558061150387289,1.708,5.412,0.944787340614307,5.774,6.165,0.0997706063098217,"Non-singular",0,NA
"142","CFP",75755.9446930937,5.65672981459492,0.0353870450509902,16.2715122148115,0.962529126782251,NA,NA,NA,NA,0.374,1.552,0.300504831641702,-0.066,0.137,0.0519107401829361,-573.659,606.202,300.984867918883,5.501,5.813,0.0794920258302376,"Non-singular",0,NA
"143","KLK1B11",41541.6252353214,4.21108131369701,6.05924534487254,0.350280995481833,0.234465548893849,NA,NA,NA,NA,0.079,0.39,0.0793927180705998,-7.637,19.755,6.98767171093659,0.1,0.601,0.127947322205944,4.068,4.354,0.0727898219390391,"Non-singular",0,NA
"144","DHRS3",77883.0815405433,7.33791764390074,30.9828118542943,0.394713474937398,0.516519976309515,NA,NA,NA,NA,0.5,0.533,0.00828729837916291,25.16,36.806,2.97079458930919,0.071,0.719,0.165332520316678,7.155,7.521,0.0934359827118193,"Non-singular",1,NA
"145","CD200",53725.5767157684,6.28027320177078,1.15397509265957,6.54042961326318,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"146","AA467197",122885.268238622,8.37006432393297,1.85579483646012,5.80927333579694,0.674356765509865,NA,NA,NA,NA,0.637,0.711,0.0189362565463318,1.485,2.226,0.1889556574215,3.593,8.026,1.130959700107,8.211,8.529,0.0810779909601067,"Non-singular",0,NA
"147","BC028528",79805.9849838764,6.1242717448691,13.7891560054563,0.587930293942907,0.0751679210303868,NA,NA,NA,NA,-0.184,0.334,0.132126971899476,-113.252,140.83,64.8168797447573,0.252,0.924,0.17160945040502,5.749,6.5,0.191488635594001,"Non-singular",0,NA
"148","FCRLS",43438.9704504863,4.06707237517368,0.000480692993622606,12.6255587001324,0.910987402478459,NA,NA,NA,NA,0.548,1.274,0.185428241344522,-0.134,0.135,0.0688021470081616,-114.445,139.697,64.832144426286,3.917,4.217,0.076496581044625,"Non-singular",0,NA
"149","D14ERTD668E",46023.6788444703,6.14335384792483,1.40816906009188,3.69596690428512,0.885325364442006,NA,NA,NA,NA,0.785,0.986,0.0513834952432325,0.976,1.84,0.220348423995207,-13.28,20.672,8.6610507615282,5.893,6.393,0.127596672087112,"Non-singular",0,NA
"150","FSCN1",39823.2432733015,7.52382542640806,0.129964532395017,95.4255739387513,0.613915581795499,NA,NA,NA,NA,0.601,0.627,0.00673145655850922,-0.092,0.352,0.113078892898344,69.591,121.26,13.1809509896054,7.357,7.691,0.0853511361186737,"Non-singular",1,NA
"151","CH25H",36463.4800685524,4.24819084948125,8.14839707041624,4.55865397359425,0.478196971078137,NA,NA,NA,NA,0.439,0.518,0.0200597995738931,5.397,10.9,1.4036602184787,3.34,5.777,0.621520154490129,4.096,4.4,0.0774175490218124,"Non-singular",0,NA
"152","OASL2",39481.4297394134,6.16374980679844,1.12085574299515,33.6039784248758,0.94273153574128,NA,NA,NA,NA,0.844,1.041,0.0503892954518634,0.812,1.43,0.157812346588367,-128.828,196.036,82.8735574668149,5.919,6.409,0.125068650580066,"Non-singular",0,NA
"153","CKS1B",37694.1385647797,5.73686289510006,59.2751079858531,1.65714176674386,0.046979888580267,NA,NA,NA,NA,-0.069,0.163,0.0590150172287367,-330.898,449.448,199.067858994844,1.206,2.108,0.22992475888155,5.309,6.165,0.218311707840988,"Non-singular",0,NA
"154","TM7SF4",52654.7127892148,5.31675684788225,4.925114681995,0.661527807437053,0.200262647461545,NA,NA,NA,NA,0.057,0.344,0.0732225252009979,-7.867,17.717,6.52645709045155,0.358,0.965,0.154622819618732,5.14,5.494,0.0902526751403673,"Non-singular",0,NA
"155","BIRC5",23286.6192871408,5.35064741480021,99,3.1231422521115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"156","UBE2L6",61503.9637775774,6.50707654100856,1.02464406239574,54.695311006711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"157","TREX1",71377.0182603638,6.31286903659561,1.01305892993307,0.970845552732973,0.73249379662333,NA,NA,NA,NA,0.602,0.863,0.0663595525646645,0.511,1.515,0.256051846838409,-1.419,3.361,1.21922360959958,6.116,6.51,0.100342669439082,"Non-singular",0,NA
"158","AK188430",32382.1650294818,4.67708011305171,3.96249984341958,9.02813138306261,0.531376557069529,NA,NA,NA,NA,0.496,0.567,0.017955506678867,2.763,5.162,0.611948808701901,6.707,11.349,1.18432011201329,4.521,4.833,0.0794178685625704,"Non-singular",0,NA
"159","SERPINA3G",34976.4287611676,4.85709440746152,1.31825552727614,0.0999439124484631,0.99193701907783,NA,NA,NA,NA,0.819,1.165,0.0883397492092351,0.768,1.869,0.280823230560445,-4532.575,4532.775,2312.58926056117,4.462,5.252,0.201695699689852,"Non-singular",0,NA
"160","CD86",130592.61620349,6.26209534233749,1.31015680958243,2.70941931813276,0.537094801960506,NA,NA,NA,NA,0.468,0.606,0.0353579318338519,0.61,2.011,0.357444591238579,1.505,3.914,0.614476068335793,6.116,6.408,0.0743745482316502,"Non-singular",1,NA
"161","S100A8",28767.9322229432,4.52281121441423,2.19998834101168,16.9005470285345,0.438804207698135,NA,NA,NA,NA,0.41,0.468,0.0149505853518909,0.917,3.483,0.654643131176528,12.798,21.003,2.09311106571932,4.336,4.709,0.095102031027849,"Non-singular",0,NA
"162","TUBA1A",100107.815198073,7.35799083346262,3.67443519466552,4.58368957621376,0.568131254738488,NA,NA,NA,NA,0.535,0.601,0.016764190332379,2.86,4.489,0.41550142792688,3.397,5.771,0.605525698767635,7.204,7.512,0.0785965303375871,"Non-singular",1,NA
"163","ISG20",29472.9603887797,4.79832711442143,2.48124616171738,2.20948508769855,0.860822000730829,NA,NA,NA,NA,0.778,0.944,0.0423459499574306,1.782,3.181,0.356991391148823,-9.602,14.021,6.02621704055764,4.552,5.045,0.125614233824229,"Non-singular",0,NA
"164","MARCO",31964.0352951366,3.73144093874779,5.97263078225593,4.11868302325359,0.465144500151045,NA,NA,NA,NA,0.413,0.517,0.0265999132403103,3.26,8.685,1.38392940498786,2.786,5.451,0.679751414674331,3.584,3.879,0.0752704802758884,"Non-singular",0,NA
"165","CCRL2",46051.8004363464,6.16997398288677,8.90209357188647,2.00063594210756,0.2845000683232,NA,NA,NA,NA,0.239,0.33,0.0230175812690546,2.832,14.972,3.09712034074532,1.613,2.388,0.1975739387898,6.005,6.335,0.0842418690873848,"Non-singular",0,NA
"166","CACNB3",37027.5218218801,6.91129460905767,0.110215342732495,-5.48599695546238,0.721082561533037,NA,NA,NA,NA,0.709,0.733,0.00628673423264191,-0.004,0.224,0.0581879587921624,-6.025,-4.947,0.274984538184906,6.858,6.964,0.0270610566520407,"Non-singular",1,NA
"167","RNASE6",97116.4391456383,6.76526404138859,9.95039330621953,0.0274170539061988,0.433292116430511,NA,NA,NA,NA,0.396,0.471,0.0190340176366045,6.77,13.131,1.62260264065986,-0.186,0.24,0.10866034978852,6.603,6.928,0.0828623505679131,"Non-singular",1,NA
"168","TUBB6",135755.935984807,4.3564255150207,1.63331659499081,0.468132246603989,0.471204071874823,NA,NA,NA,NA,0.288,0.655,0.0935953667562449,-0.446,3.713,1.06090313714595,-0.158,1.094,0.319373094758916,4.214,4.499,0.0728849760784779,"Non-singular",1,NA
"169","PTGS2",42030.2308619611,4.93588428658576,1.27810623059788,9.39368234477718,0.681874208324713,NA,NA,NA,NA,0.629,0.735,0.0269557249251362,0.842,1.714,0.22232056868779,4.364,14.424,2.56631330889196,4.783,5.089,0.0781332787692319,"Non-singular",0,NA
"170","MFGE8",131846.255732702,8.27537637483641,28.4926093545349,0.208617000617616,0.499638503187142,NA,NA,NA,NA,0.484,0.515,0.0077857776642786,23.602,33.383,2.49516121784371,-0.045,0.462,0.12931467578589,8.096,8.455,0.0914519557303632,"Non-singular",1,NA
"171","CST3",10165.3313273762,4.53114617949077,1.694264046171,33.2769078910195,0.607567148034376,NA,NA,NA,NA,0.582,0.633,0.0129752033656665,1.16,2.229,0.272808560799757,23.649,42.905,4.91240513407382,4.369,4.694,0.0828562295973618,"Non-singular",1,NA
"172","EGR1",25847.286031019,5.34474348292791,12.4131957963653,4.71817943158094,0.200075275807814,NA,NA,NA,NA,0.16,0.24,0.020560222846863,-0.145,24.971,6.40719509024382,3.923,5.513,0.40560672696952,5.113,5.576,0.118213649268734,"Non-singular",0,NA
"173","AI607873",52819.47774976,4.88272258691948,3.34014091377452,0.0212799890870698,0.39723802345462,NA,NA,NA,NA,0.261,0.534,0.0697251898788405,-0.378,7.059,1.89720038943012,-0.23,0.273,0.128225094315473,4.728,5.038,0.0791356976406294,"Non-singular",0,NA
"174","DDIT3",21957.6091048462,3.27935917322475,0.200163756650956,16.8043746819335,0.991632443961404,NA,NA,NA,NA,-0.306,2.289,0.661858135871145,-0.361,0.762,0.286421545902885,-8788.833,8822.442,4492.67231602236,2.931,3.628,0.177925698100703,"Non-singular",0,NA
"175","FAM195B",105475.476015783,4.73402309899487,2.33755366939802,6.92424000970426,0.662444950416793,NA,NA,NA,NA,0.609,0.716,0.0274495462987197,1.637,3.038,0.357453305228934,3.218,10.63,1.89081038031186,4.576,4.892,0.0805789515160919,"Non-singular",1,NA
"176","OAS1A",52290.2846002353,6.28375861197531,1.08150778850878,13.2001343870954,0.895453192701503,NA,NA,NA,NA,0.803,0.987,0.046940782248693,0.772,1.391,0.157790908392794,-22.145,48.546,18.0333546857444,6.075,6.492,0.106318906740615,"Non-singular",0,NA
"177","TIMM10",31380.3699515,4.23748612986639,0.409702371079609,13.4099689153213,0.377947980521837,NA,NA,NA,NA,0.341,0.414,0.0186140485179177,-1.191,2.011,0.816755877219924,9.972,16.848,1.75385033943349,4.027,4.448,0.107281954186956,"Non-singular",0,NA
"178","GPR171",40596.3769274267,4.72980566060616,6.72701088509535,0.423550868814904,0.027882044377821,NA,NA,NA,NA,-0.48,0.536,0.259312187796962,-642.091,655.545,331.029735087915,-0.003,0.85,0.217455838157922,4.271,5.189,0.234236558732523,"Non-singular",0,NA
"179","IL15RA",45825.6512394214,5.29447727819106,0.954219225546366,7.06228177770295,0.984494401499036,NA,NA,NA,NA,0.783,1.186,0.102924276132311,0.497,1.412,0.233362453318776,-1172.401,1186.525,601.766941584835,4.923,5.666,0.189509363664348,"Non-singular",0,NA
